,Temperature (K),Volume (angstrom^3),C5 Number,C5 Loading
77,463.0,83399993099453.62,2.7777777777777777,0.0
78,463.0,83399993099453.62,2.7777777777777777,0.0
79,463.0,83399993099453.62,2.7777777777777777,0.0
80,463.0,83399993099453.62,2.7777777777777777,0.0
81,463.0,83399993099453.62,2.7777777777777777,0.0
82,463.0,83399993099453.62,2.7777777777777777,0.0
83,463.0,83399993099453.62,2.7777777777777777,0.0
84,463.0,83399993099453.62,2.7777777777777777,0.0
85,463.0,83399993099453.62,2.7777777777777777,0.0
86,463.0,83399993099453.62,2.7777777777777777,0.0
87,463.0,83399993099453.62,2.7777777777777777,0.0
88,463.0,83399993099453.62,2.7777777777777777,0.0
89,463.0,83399993099453.62,2.7777777777777777,0.0
90,463.0,83399993099453.62,2.7777777777777777,0.0
91,463.0,83399993099453.62,2.7777777777777777,0.0
92,463.0,83399993099453.62,2.7777777777777777,0.0
93,463.0,83399993099453.62,2.7777777777777777,0.0
94,463.0,83399993099453.62,2.7777777777777777,0.0
95,463.0,83399993099453.62,2.7777777777777777,0.0
96,463.0,4096.0,2.7777777777777777,2.6969155555555555
97,463.0,4096.0,2.7777777777777777,2.6916503703703705
98,463.0,4096.0,2.7777777777777777,2.6968014814814816
99,463.0,4096.0,2.7777777777777777,2.6731640740740743
100,463.0,4096.0,2.7777777777777777,2.7109448148148148
101,463.0,4096.0,2.7777777777777777,2.6975651851851854
102,463.0,4096.0,2.7777777777777777,2.688896296296296
103,463.0,4096.0,2.7777777777777777,2.698107777777778
104,463.0,4096.0,2.7777777777777777,2.697811851851852
105,463.0,4096.0,2.7777777777777777,2.670722222222222
106,463.0,4096.0,2.7777777777777777,2.7106340740740738
107,463.0,4096.0,2.7777777777777777,2.691488888888889
108,463.0,4096.0,2.7777777777777777,2.690513703703704
109,463.0,4096.0,2.7777777777777777,2.673710740740741
110,463.0,4096.0,2.7777777777777777,2.6979781481481484
111,463.0,4096.0,2.7777777777777777,2.699195555555556
112,463.0,4096.0,2.7777777777777777,2.6981937037037036
113,463.0,4096.0,2.7777777777777777,2.690297777777778
114,463.0,4096.0,2.7777777777777777,2.7004407407407407
115,463.0,4096.0,2.7777777777777777,2.7070533333333335
116,463.0,4096.0,2.7777777777777777,2.69256962962963
117,463.0,4096.0,2.7777777777777777,2.68498
118,463.0,4096.0,2.7777777777777777,2.7165796296296296
119,463.0,4096.0,2.7777777777777777,2.6960377777777778
120,463.0,4096.0,2.7777777777777777,2.7035085185185186
121,463.0,4096.0,2.7777777777777777,2.704697037037037
122,463.0,4096.0,2.7777777777777777,2.7067825925925924
123,463.0,4096.0,2.7777777777777777,2.7035696296296297
124,463.0,4096.0,2.7777777777777777,2.703075185185185
125,463.0,4096.0,2.7777777777777777,2.7115025925925926
126,463.0,4096.0,2.7777777777777777,2.703305925925926
127,463.0,4096.0,2.7777777777777777,2.6873755555555556
128,463.0,10424999137431.703,2.7777777777777777,1.0100644444444444e-06
129,463.0,10424999137431.703,2.7777777777777777,1.9694266666666667e-06
130,463.0,10424999137431.703,2.7777777777777777,0.0
131,463.0,10424999137431.703,2.7777777777777777,0.0
132,463.0,10424999137431.703,2.7777777777777777,1.0034962962962963e-06
133,463.0,10424999137431.703,2.7777777777777777,0.0
134,463.0,10424999137431.703,2.7777777777777777,0.0
135,463.0,10424999137431.703,2.7777777777777777,0.0
136,463.0,10424999137431.703,2.7777777777777777,0.0
137,463.0,10424999137431.703,2.7777777777777777,0.0
138,463.0,10424999137431.703,2.7777777777777777,0.0
139,463.0,10424999137431.703,2.7777777777777777,1.017557037037037e-06
140,463.0,10424999137431.703,2.7777777777777777,1.0108085185185185e-06
141,463.0,10424999137431.703,2.7777777777777777,1.0100366666666667e-06
142,463.0,10424999137431.703,2.7777777777777777,1.0107811111111111e-06
143,463.0,10424999137431.703,2.7777777777777777,0.0
144,463.0,10424999137431.703,2.7777777777777777,0.0
145,463.0,10424999137431.703,2.7777777777777777,0.0
146,463.0,10424999137431.703,2.7777777777777777,1.0113055555555557e-06
147,463.0,10424999137431.703,2.7777777777777777,0.0
148,463.0,10424999137431.703,2.7777777777777777,0.0
149,463.0,10424999137431.703,2.7777777777777777,0.0
150,463.0,10424999137431.703,2.7777777777777777,0.0
151,463.0,10424999137431.703,2.7777777777777777,0.0
152,463.0,10424999137431.703,2.7777777777777777,0.0
153,463.0,10424999137431.703,2.7777777777777777,0.0
154,463.0,10424999137431.703,2.7777777777777777,0.0
155,463.0,10424999137431.703,2.7777777777777777,0.0
156,463.0,10424999137431.703,2.7777777777777777,9.964496296296297e-07
157,463.0,10424999137431.703,2.7777777777777777,9.93775925925926e-07
158,463.0,10424999137431.703,2.7777777777777777,0.0
159,463.0,10424999137431.703,2.7777777777777777,0.0
160,463.0,1303124892178.963,2.7777777777777777,6.020325925925925e-06
161,463.0,1303124892178.963,2.7777777777777777,4.073248148148149e-06
162,463.0,1303124892178.963,2.7777777777777777,9.101251851851851e-06
163,463.0,1303124892178.963,2.7777777777777777,4.025985185185185e-06
164,463.0,1303124892178.963,2.7777777777777777,3.0530903703703707e-06
165,463.0,1303124892178.963,2.7777777777777777,3.0031651851851852e-06
166,463.0,1303124892178.963,2.7777777777777777,2.0034096296296295e-06
167,463.0,1303124892178.963,2.7777777777777777,5.048944444444444e-06
168,463.0,1303124892178.963,2.7777777777777777,4.004437037037037e-06
169,463.0,1303124892178.963,2.7777777777777777,4.965681481481481e-06
170,463.0,1303124892178.963,2.7777777777777777,1.98942037037037e-06
171,463.0,1303124892178.963,2.7777777777777777,1.9704218518518517e-06
172,463.0,1303124892178.963,2.7777777777777777,7.0729592592592586e-06
173,463.0,1303124892178.963,2.7777777777777777,5.0543185185185185e-06
174,463.0,1303124892178.963,2.7777777777777777,2.003084814814815e-06
175,463.0,1303124892178.963,2.7777777777777777,7.024474074074074e-06
176,463.0,1303124892178.963,2.7777777777777777,3.005195925925926e-06
177,463.0,1303124892178.963,2.7777777777777777,1.0034144444444444e-06
178,463.0,1303124892178.963,2.7777777777777777,3.969351851851852e-06
179,463.0,1303124892178.963,2.7777777777777777,1.987765185185185e-06
180,463.0,1303124892178.963,2.7777777777777777,5.006222222222222e-06
181,463.0,1303124892178.963,2.7777777777777777,4.04212962962963e-06
182,463.0,1303124892178.963,2.7777777777777777,2.002814074074074e-06
183,463.0,1303124892178.963,2.7777777777777777,3.0107333333333332e-06
184,463.0,1303124892178.963,2.7777777777777777,9.947903703703704e-07
185,463.0,1303124892178.963,2.7777777777777777,2.0055796296296297e-06
186,463.0,1303124892178.963,2.7777777777777777,6.022607407407407e-06
187,463.0,1303124892178.963,2.7777777777777777,7.078559259259259e-06
188,463.0,1303124892178.963,2.7777777777777777,3.97884074074074e-06
189,463.0,1303124892178.963,2.7777777777777777,3.005195925925926e-06
190,463.0,1303124892178.963,2.7777777777777777,1.01644e-06
191,463.0,1303124892178.963,2.7777777777777777,2.0015151851851853e-06
192,463.0,5337599558365032.0,2.7777777777777777,0.0
193,463.0,5337599558365032.0,2.7777777777777777,0.0
194,463.0,5337599558365032.0,2.7777777777777777,0.0
195,463.0,5337599558365032.0,2.7777777777777777,0.0
196,463.0,5337599558365032.0,2.7777777777777777,0.0
197,463.0,5337599558365032.0,2.7777777777777777,0.0
198,463.0,5337599558365032.0,2.7777777777777777,0.0
199,463.0,5337599558365032.0,2.7777777777777777,0.0
200,463.0,5337599558365032.0,2.7777777777777777,0.0
201,463.0,5337599558365032.0,2.7777777777777777,0.0
202,463.0,5337599558365032.0,2.7777777777777777,0.0
203,463.0,5337599558365032.0,2.7777777777777777,0.0
204,463.0,5337599558365032.0,2.7777777777777777,0.0
205,463.0,5337599558365032.0,2.7777777777777777,0.0
206,463.0,5337599558365032.0,2.7777777777777777,0.0
207,463.0,5337599558365032.0,2.7777777777777777,0.0
208,463.0,5337599558365032.0,2.7777777777777777,0.0
209,463.0,5337599558365032.0,2.7777777777777777,0.0
210,463.0,5337599558365032.0,2.7777777777777777,0.0
211,463.0,5337599558365032.0,2.7777777777777777,0.0
212,463.0,5337599558365032.0,2.7777777777777777,0.0
213,463.0,5337599558365032.0,2.7777777777777777,0.0
214,463.0,5337599558365032.0,2.7777777777777777,0.0
215,463.0,5337599558365032.0,2.7777777777777777,0.0
216,463.0,5337599558365032.0,2.7777777777777777,0.0
217,463.0,5337599558365032.0,2.7777777777777777,0.0
218,463.0,5337599558365032.0,2.7777777777777777,0.0
219,463.0,5337599558365032.0,2.7777777777777777,0.0
220,463.0,5337599558365032.0,2.7777777777777777,0.0
221,463.0,5337599558365032.0,2.7777777777777777,0.0
222,463.0,5337599558365032.0,2.7777777777777777,0.0
223,463.0,5337599558365032.0,2.7777777777777777,0.0
224,463.0,667199944795629.0,2.7777777777777777,0.0
225,463.0,667199944795629.0,2.7777777777777777,0.0
226,463.0,667199944795629.0,2.7777777777777777,0.0
227,463.0,667199944795629.0,2.7777777777777777,0.0
228,463.0,667199944795629.0,2.7777777777777777,0.0
229,463.0,667199944795629.0,2.7777777777777777,0.0
230,463.0,667199944795629.0,2.7777777777777777,0.0
231,463.0,667199944795629.0,2.7777777777777777,0.0
232,463.0,667199944795629.0,2.7777777777777777,0.0
233,463.0,667199944795629.0,2.7777777777777777,0.0
234,463.0,667199944795629.0,2.7777777777777777,0.0
235,463.0,667199944795629.0,2.7777777777777777,0.0
236,463.0,667199944795629.0,2.7777777777777777,0.0
237,463.0,667199944795629.0,2.7777777777777777,0.0
238,463.0,667199944795629.0,2.7777777777777777,0.0
239,463.0,667199944795629.0,2.7777777777777777,0.0
240,463.0,667199944795629.0,2.7777777777777777,0.0
241,463.0,667199944795629.0,2.7777777777777777,0.0
242,463.0,667199944795629.0,2.7777777777777777,0.0
243,463.0,667199944795629.0,2.7777777777777777,0.0
244,463.0,667199944795629.0,2.7777777777777777,0.0
245,463.0,667199944795629.0,2.7777777777777777,0.0
246,463.0,667199944795629.0,2.7777777777777777,0.0
247,463.0,667199944795629.0,2.7777777777777777,0.0
248,463.0,667199944795629.0,2.7777777777777777,0.0
249,463.0,667199944795629.0,2.7777777777777777,0.0
250,463.0,667199944795629.0,2.7777777777777777,0.0
251,463.0,667199944795629.0,2.7777777777777777,0.0
252,463.0,667199944795629.0,2.7777777777777777,0.0
253,463.0,667199944795629.0,2.7777777777777777,0.0
254,463.0,667199944795629.0,2.7777777777777777,0.0
255,463.0,667199944795629.0,2.7777777777777777,0.0
256,463.0,2545165805.037037,2.7777777777777777,0.0019880114814814815
257,463.0,2545165805.037037,2.7777777777777777,0.0019806559259259258
258,463.0,2545165805.037037,2.7777777777777777,0.0021079566666666666
259,463.0,2545165805.037037,2.7777777777777777,0.002100875185185185
260,463.0,2545165805.037037,2.7777777777777777,0.00210261037037037
261,463.0,2545165805.037037,2.7777777777777777,0.002153531111111111
262,463.0,2545165805.037037,2.7777777777777777,0.0020221755555555557
263,463.0,2545165805.037037,2.7777777777777777,0.00203666
264,463.0,2545165805.037037,2.7777777777777777,0.002086957777777778
265,463.0,2545165805.037037,2.7777777777777777,0.0020250003703703705
266,463.0,2545165805.037037,2.7777777777777777,0.002084432222222222
267,463.0,2545165805.037037,2.7777777777777777,0.001997662962962963
268,463.0,2545165805.037037,2.7777777777777777,0.002033764074074074
269,463.0,2545165805.037037,2.7777777777777777,0.0021860059259259258
270,463.0,2545165805.037037,2.7777777777777777,0.0020215503703703707
271,463.0,2545165805.037037,2.7777777777777777,0.0020001077777777776
272,463.0,2545165805.037037,2.7777777777777777,0.0020498807407407405
273,463.0,2545165805.037037,2.7777777777777777,0.0021154181481481482
274,463.0,2545165805.037037,2.7777777777777777,0.0019891692592592593
275,463.0,2545165805.037037,2.7777777777777777,0.0020274166666666665
276,463.0,2545165805.037037,2.7777777777777777,0.00196888
277,463.0,2545165805.037037,2.7777777777777777,0.002085023703703704
278,463.0,2545165805.037037,2.7777777777777777,0.0020762925925925926
279,463.0,2545165805.037037,2.7777777777777777,0.002043261481481481
280,463.0,2545165805.037037,2.7777777777777777,0.002041096666666667
281,463.0,2545165805.037037,2.7777777777777777,0.0020751907407407406
282,463.0,2545165805.037037,2.7777777777777777,0.002034042222222222
283,463.0,2545165805.037037,2.7777777777777777,0.0020581777777777775
284,463.0,2545165805.037037,2.7777777777777777,0.0020119237037037035
285,463.0,2545165805.037037,2.7777777777777777,0.002085564814814815
286,463.0,2545165805.037037,2.7777777777777777,0.0021426811111111108
287,463.0,2545165805.037037,2.7777777777777777,0.00205812962962963
288,463.0,162890611522.37036,2.7777777777777777,2.9509962962962965e-05
289,463.0,162890611522.37036,2.7777777777777777,2.8024240740740742e-05
290,463.0,162890611522.37036,2.7777777777777777,3.334485185185185e-05
291,463.0,162890611522.37036,2.7777777777777777,3.541406296296296e-05
292,463.0,162890611522.37036,2.7777777777777777,3.4818596296296294e-05
293,463.0,162890611522.37036,2.7777777777777777,2.9018833333333334e-05
294,463.0,162890611522.37036,2.7777777777777777,4.2175407407407406e-05
295,463.0,162890611522.37036,2.7777777777777777,3.444834444444444e-05
296,463.0,162890611522.37036,2.7777777777777777,3.951103703703704e-05
297,463.0,162890611522.37036,2.7777777777777777,3.439847037037037e-05
298,463.0,162890611522.37036,2.7777777777777777,3.647027037037037e-05
299,463.0,162890611522.37036,2.7777777777777777,3.940540740740741e-05
300,463.0,162890611522.37036,2.7777777777777777,2.6870885185185183e-05
301,463.0,162890611522.37036,2.7777777777777777,3.5047348148148147e-05
302,463.0,162890611522.37036,2.7777777777777777,3.0322603703703705e-05
303,463.0,162890611522.37036,2.7777777777777777,3.6810207407407406e-05
304,463.0,162890611522.37036,2.7777777777777777,3.314411111111111e-05
305,463.0,162890611522.37036,2.7777777777777777,2.905965925925926e-05
306,463.0,162890611522.37036,2.7777777777777777,2.645865925925926e-05
307,463.0,162890611522.37036,2.7777777777777777,3.7164592592592596e-05
308,463.0,162890611522.37036,2.7777777777777777,4.046325925925926e-05
309,463.0,162890611522.37036,2.7777777777777777,4.4302666666666665e-05
310,463.0,162890611522.37036,2.7777777777777777,3.234146296296296e-05
311,463.0,162890611522.37036,2.7777777777777777,2.5626392592592592e-05
312,463.0,162890611522.37036,2.7777777777777777,3.5693925925925924e-05
313,463.0,162890611522.37036,2.7777777777777777,3.448055185185185e-05
314,463.0,162890611522.37036,2.7777777777777777,2.728661851851852e-05
315,463.0,162890611522.37036,2.7777777777777777,3.435811481481481e-05
316,463.0,162890611522.37036,2.7777777777777777,4.3081481481481485e-05
317,463.0,162890611522.37036,2.7777777777777777,2.8855892592592592e-05
318,463.0,162890611522.37036,2.7777777777777777,4.080503703703704e-05
319,463.0,162890611522.37036,2.7777777777777777,3.219999259259259e-05
320,463.0,621378.3703703703,2.7777777777777777,1.8849874074074076
321,463.0,621378.3703703703,2.7777777777777777,1.9040903703703704
322,463.0,621378.3703703703,2.7777777777777777,1.8861807407407407
323,463.0,621378.3703703703,2.7777777777777777,1.8517918518518517
324,463.0,621378.3703703703,2.7777777777777777,1.8813885185185186
325,463.0,621378.3703703703,2.7777777777777777,1.8715092592592593
326,463.0,621378.3703703703,2.7777777777777777,1.8963581481481482
327,463.0,621378.3703703703,2.7777777777777777,1.8587874074074076
328,463.0,621378.3703703703,2.7777777777777777,1.862247037037037
329,463.0,621378.3703703703,2.7777777777777777,1.897635925925926
330,463.0,621378.3703703703,2.7777777777777777,1.863694814814815
331,463.0,621378.3703703703,2.7777777777777777,1.8569714814814815
332,463.0,621378.3703703703,2.7777777777777777,1.8683362962962962
333,463.0,621378.3703703703,2.7777777777777777,1.882881111111111
334,463.0,621378.3703703703,2.7777777777777777,1.8658225925925924
335,463.0,621378.3703703703,2.7777777777777777,1.8463148148148147
336,463.0,621378.3703703703,2.7777777777777777,1.8823125925925925
337,463.0,621378.3703703703,2.7777777777777777,1.8741696296296297
338,463.0,621378.3703703703,2.7777777777777777,1.857218888888889
339,463.0,621378.3703703703,2.7777777777777777,1.833691111111111
340,463.0,621378.3703703703,2.7777777777777777,1.879382222222222
341,463.0,621378.3703703703,2.7777777777777777,1.8680377777777777
342,463.0,621378.3703703703,2.7777777777777777,1.8980603703703705
343,463.0,621378.3703703703,2.7777777777777777,1.9041803703703704
344,463.0,621378.3703703703,2.7777777777777777,1.8694774074074074
345,463.0,621378.3703703703,2.7777777777777777,1.863815185185185
346,463.0,621378.3703703703,2.7777777777777777,1.8834929629629629
347,463.0,621378.3703703703,2.7777777777777777,1.8558111111111113
348,463.0,621378.3703703703,2.7777777777777777,1.8486448148148147
349,463.0,621378.3703703703,2.7777777777777777,1.8930748148148149
350,463.0,621378.3703703703,2.7777777777777777,1.8903851851851852
351,463.0,621378.3703703703,2.7777777777777777,1.896571111111111
352,463.0,4971026.962962963,2.7777777777777777,0.9090803703703704
353,463.0,4971026.962962963,2.7777777777777777,0.9255281481481482
354,463.0,4971026.962962963,2.7777777777777777,0.9232107407407407
355,463.0,4971026.962962963,2.7777777777777777,0.9146411111111111
356,463.0,4971026.962962963,2.7777777777777777,0.9298674074074074
357,463.0,4971026.962962963,2.7777777777777777,0.9253388888888888
358,463.0,4971026.962962963,2.7777777777777777,0.9355125925925926
359,463.0,4971026.962962963,2.7777777777777777,0.914061851851852
360,463.0,4971026.962962963,2.7777777777777777,0.948837037037037
361,463.0,4971026.962962963,2.7777777777777777,0.9056374074074074
362,463.0,4971026.962962963,2.7777777777777777,0.9262225925925925
363,463.0,4971026.962962963,2.7777777777777777,0.9389444444444445
364,463.0,4971026.962962963,2.7777777777777777,0.9200944444444444
365,463.0,4971026.962962963,2.7777777777777777,0.9112133333333333
366,463.0,4971026.962962963,2.7777777777777777,0.9461333333333334
367,463.0,4971026.962962963,2.7777777777777777,0.9266033333333333
368,463.0,4971026.962962963,2.7777777777777777,0.9251362962962963
369,463.0,4971026.962962963,2.7777777777777777,0.9347881481481481
370,463.0,4971026.962962963,2.7777777777777777,0.9373588888888889
371,463.0,4971026.962962963,2.7777777777777777,0.9043111111111111
372,463.0,4971026.962962963,2.7777777777777777,0.9436562962962962
373,463.0,4971026.962962963,2.7777777777777777,0.9634581481481481
374,463.0,4971026.962962963,2.7777777777777777,0.9161470370370369
375,463.0,4971026.962962963,2.7777777777777777,0.9565303703703704
376,463.0,4971026.962962963,2.7777777777777777,0.9347474074074074
377,463.0,4971026.962962963,2.7777777777777777,0.9157677777777777
378,463.0,4971026.962962963,2.7777777777777777,0.9326570370370371
379,463.0,4971026.962962963,2.7777777777777777,0.9496207407407407
380,463.0,4971026.962962963,2.7777777777777777,0.9284399999999999
381,463.0,4971026.962962963,2.7777777777777777,0.9260048148148149
382,463.0,4971026.962962963,2.7777777777777777,0.9324548148148147
383,463.0,4971026.962962963,2.7777777777777777,0.9417944444444445
384,463.0,20361326440.296295,2.7777777777777777,0.00024999248148148146
385,463.0,20361326440.296295,2.7777777777777777,0.00023417422222222223
386,463.0,20361326440.296295,2.7777777777777777,0.00024896103703703703
387,463.0,20361326440.296295,2.7777777777777777,0.0002630157777777778
388,463.0,20361326440.296295,2.7777777777777777,0.00025345611111111114
389,463.0,20361326440.296295,2.7777777777777777,0.00023688096296296295
390,463.0,20361326440.296295,2.7777777777777777,0.0002694486666666667
391,463.0,20361326440.296295,2.7777777777777777,0.00023602625925925926
392,463.0,20361326440.296295,2.7777777777777777,0.00025074122222222225
393,463.0,20361326440.296295,2.7777777777777777,0.00025551174074074076
394,463.0,20361326440.296295,2.7777777777777777,0.00024126414814814814
395,463.0,20361326440.296295,2.7777777777777777,0.0002567435925925926
396,463.0,20361326440.296295,2.7777777777777777,0.0002972378888888889
397,463.0,20361326440.296295,2.7777777777777777,0.00025722933333333336
398,463.0,20361326440.296295,2.7777777777777777,0.0002558028888888889
399,463.0,20361326440.296295,2.7777777777777777,0.00027120662962962965
400,463.0,20361326440.296295,2.7777777777777777,0.00026063851851851853
401,463.0,20361326440.296295,2.7777777777777777,0.00023919055555555557
402,463.0,20361326440.296295,2.7777777777777777,0.0002882377037037037
403,463.0,20361326440.296295,2.7777777777777777,0.00023905274074074076
404,463.0,20361326440.296295,2.7777777777777777,0.00028172755555555556
405,463.0,20361326440.296295,2.7777777777777777,0.0002583148148148148
406,463.0,20361326440.296295,2.7777777777777777,0.00023403037037037037
407,463.0,20361326440.296295,2.7777777777777777,0.0002669264074074074
408,463.0,20361326440.296295,2.7777777777777777,0.000288839
409,463.0,20361326440.296295,2.7777777777777777,0.000252853
410,463.0,20361326440.296295,2.7777777777777777,0.00023613062962962963
411,463.0,20361326440.296295,2.7777777777777777,0.0002425157037037037
412,463.0,20361326440.296295,2.7777777777777777,0.000267613037037037
413,463.0,20361326440.296295,2.7777777777777777,0.0002655420740740741
414,463.0,20361326440.296295,2.7777777777777777,0.0002599894074074074
415,463.0,20361326440.296295,2.7777777777777777,0.0002631298888888889
416,463.0,77672.29629629629,2.7777777777777777,2.2856566666666667
417,463.0,77672.29629629629,2.7777777777777777,2.318267037037037
418,463.0,77672.29629629629,2.7777777777777777,2.3463711111111114
419,463.0,77672.29629629629,2.7777777777777777,2.2845737037037037
420,463.0,77672.29629629629,2.7777777777777777,2.3241092592592594
421,463.0,77672.29629629629,2.7777777777777777,2.3040885185185185
422,463.0,77672.29629629629,2.7777777777777777,2.3225648148148146
423,463.0,77672.29629629629,2.7777777777777777,2.346664074074074
424,463.0,77672.29629629629,2.7777777777777777,2.329977037037037
425,463.0,77672.29629629629,2.7777777777777777,2.3396185185185185
426,463.0,77672.29629629629,2.7777777777777777,2.263714814814815
427,463.0,77672.29629629629,2.7777777777777777,2.3267825925925925
428,463.0,77672.29629629629,2.7777777777777777,2.297042222222222
429,463.0,77672.29629629629,2.7777777777777777,2.3010074074074076
430,463.0,77672.29629629629,2.7777777777777777,2.3415474074074076
431,463.0,77672.29629629629,2.7777777777777777,2.265154074074074
432,463.0,77672.29629629629,2.7777777777777777,2.254827037037037
433,463.0,77672.29629629629,2.7777777777777777,2.2766770370370373
434,463.0,77672.29629629629,2.7777777777777777,2.2946911111111112
435,463.0,77672.29629629629,2.7777777777777777,2.3383662962962966
436,463.0,77672.29629629629,2.7777777777777777,2.304568888888889
437,463.0,77672.29629629629,2.7777777777777777,2.323695925925926
438,463.0,77672.29629629629,2.7777777777777777,2.305505925925926
439,463.0,77672.29629629629,2.7777777777777777,2.312370740740741
440,463.0,77672.29629629629,2.7777777777777777,2.3652748148148146
441,463.0,77672.29629629629,2.7777777777777777,2.28444
442,463.0,77672.29629629629,2.7777777777777777,2.3800444444444446
443,463.0,77672.29629629629,2.7777777777777777,2.3323148148148145
444,463.0,77672.29629629629,2.7777777777777777,2.3141755555555554
445,463.0,77672.29629629629,2.7777777777777777,2.29162
446,463.0,77672.29629629629,2.7777777777777777,2.2835259259259257
447,463.0,77672.29629629629,2.7777777777777777,2.2934855555555553
448,463.0,512.0,2.7777777777777777,2.7639737037037038
449,463.0,512.0,2.7777777777777777,2.7581744444444443
450,463.0,512.0,2.7777777777777777,2.7676007407407406
